,id,object_name,chain,object_type,address,number
15047,207889,ДВЕ ПАЛОЧКИ,да,ресторан,"город Москва, улица Новый Арбат, дом 19",100
15048,215650,Кофе Хаус,да,кафе,"город Москва, улица Ивана Франко, дом 8",42
15049,205513,Кофе Хаус,да,кафе,"город Москва, Варшавское шоссе, дом 26, строение 5",12
15050,218232,Руккола,да,ресторан,"город Москва, Хорошёвское шоссе, дом 27",40
15051,209644,Хлеб насущный,да,кафе,"город Москва, улица Арбат, дом 30/3, строение 1",50
15052,205825,ХЛЕБ НАСУЩНЫЙ,да,кафе,"город Москва, Долгоруковская улица, дом 2",30
15053,24965,ЯКИТОРИЯ И СПОРТ БАР,да,ресторан,"город Москва, улица Новый Арбат, дом 10",99
15054,209242,Вареничная №1,да,кафе,"город Москва, улица Земляной Вал, дом 33",20
15055,222090,Японский ресторан «Ваби-Саби»,да,ресторан,"город Москва, Кантемировская улица, дом 47",155
15056,215127,АндерСон,да,кафе,"город Москва, Кутузовский проспект, дом 57",30
15057,214813,Goodman Гудман,да,ресторан,"город Москва, Большая Тульская улица, дом 13",65
15058,215481,Иль Патио Планета Суши,да,ресторан,"город Москва, Ходынский бульвар, дом 4",48
15059,205211,Иль Патио Планета Суши,да,ресторан,"город Москва, Можайское шоссе, дом 45А",119
15060,221478,ПивКо,да,бар,"город Москва, Автозаводская улица, дом 8",10
15061,220342,Пиццерия «Домино'с Пицца»,да,кафе,"город Москва, улица Генерала Тюленева, дом 4А, строение 2",15
15062,220629,Домино'с Пицца,да,ресторан,"город Москва, Ходынский бульвар, дом 20А",16
15063,220427,Costa Coffee,да,кафе,"город Москва, Автозаводская улица, дом 18",15
15064,223110,Папа Джонс,да,кафе,"город Москва, Озёрная улица, дом 42",10
15065,210684,Папа Джонс,да,ресторан,"город Москва, город Московский, улица Хабарова, дом 2",45
15066,206473,Папа Джонс,да,кафе,"город Москва, Нижегородская улица, дом 70, корпус 1",8
15067,222783,Суши Сет,да,предприятие быстрого обслуживания,"город Москва, Алтуфьевское шоссе, дом 64",4
15068,215755,Суши Сет,да,ресторан,"город Москва, улица 8 Марта, дом 8, корпус 1",0
15069,205813,Суши Сет,да,кафе,"город Москва, улица Хлобыстова, дом 3, корпус 1",5
15070,217046,Суши Сет,да,кафе,"город Москва, улица Шолохова, дом 5, корпус 2",16
