,UM_CODE,UM_NAMEF,global_id,UM_NAMES,UM_TRANS,UM_TYPE,UM_TM,UM_TE,UM_KLADR,Unnamed: 9
1308,021500,улица Большая Полянка,58482379,ул. Б. Полянка,ulicza Bol`shaya Polyanka,001,,0110,77000000000233900,
1309,021510,улица Малая Полянка,58482380,ул. М. Полянка,ulicza Malaya Polyanka,001,,0110,77000000000234000,
1310,021516,улица Поляны,58482382,ул. Поляны,ulicza Polyany',001,,0708;0711,77000000000395700,
1311,021520,Полянский переулок,58482383,Полянский пер.,Polyanskij pereulok,002,,0110,77000000000234300,
1312,021525,2-й Полянский переулок,58482384,2-й Полянский пер.,Vtoroj Polyanskij pereulok,002,,0110,77000000000234200,
1313,021540,Полярная улица,58482385,Полярная ул.,Polyarnaya ulicza,001,,0314;0316,77000000000234400,
1314,021545,Полярный проезд,58482386,Полярный пр.,Polyarny'j proezd,003,,0314,77000000000419100,
1315,021550,Померанцев переулок,58482387,Померанцев пер.,Pomeranczev pereulok,002,,0109,77000000000234500,
1316,021560,Поморская улица,58482388,Поморская ул.,Pomorskaya ulicza,001,,0302;0311,77000000000234600,
1317,021562,Поморский проезд,58482389,Поморский пр.,Pomorskij proezd,003,,0302;0311,77000000000431800,
1318,021565,улица Академика Понтрягина,58482390,ул. Академика Понтрягина,ulicza Akademika Pontryagina,001,,0711,77000000000427100,
1319,021570,Поперечный просек,58482391,Поперечный просек,Poperechny'j prosek,014,,0418,77000000000234700,
1320,021571,1-й Поперечный проезд,58482392,1-й Поперечный пр.,Pervy'j Poperechny'j proezd,003,,0310,77000000000419200,
1321,021572,2-й Поперечный проезд,58482393,2-й Поперечный пр.,Vtoroj Poperechny'j proezd,003,,0310,77000000000419300,
1322,021580,Попов проезд,58482394,Попов пр.,Popov proezd,003,,0418,77000000000234800,
1323,021585,Попутная улица,58482395,Попутная ул.,Poputnaya ulicza,001,,0816,77000000000234900,
1324,021600,улица Маши Порываевой,58482396,ул. Маши Порываевой,ulicza Mashi Pory'vaevoj,001,,0104,77000000000067600,
1325,021610,Порядковый переулок,58482397,Порядковый пер.,Poryadkovy'j pereulok,002,,0108,77000000000058300,
1326,021615,Поселковая улица,58482398,Поселковая ул.,Poselkovaya ulicza,001,,0409,77000000000043600,
1327,021620,Посланников переулок,58482399,Посланников пер.,Poslannikov pereulok,002,,0102,77000000000235100,
1328,021630,Последний переулок,58482400,Последний пер.,Poslednij pereulok,002,,0105,77000000000235200,
1329,021650,Потаповский переулок,58482401,Потаповский пер.,Potapovskij pereulok,002,,0102,77000000000235300,
1330,021670,Потешная улица,58482403,Потешная ул.,Poteshnaya ulicza,001,,0415,77000000000235400,
1331,021680,Походный проезд,58482404,Походный пр.,Poxodny'j proezd,003,,0903;0908,77000000000235500,
1332,021690,Большая Почтовая улица,58482405,Б. Почтовая ул.,Bol`shaya Pochtovaya ulicza,001,,0102,77000000000235600,
1333,021700,Малая Почтовая улица,58482406,М. Почтовая ул.,Malaya Pochtovaya ulicza,001,,0102,77000000000235700,
1334,021710,улица Правды,58482407,ул. Правды,ulicza Pravdy',001,,0202,77000000000235800,
1335,021720,Правобережная улица,58482408,Правобережная ул.,Pravoberezhnaya ulicza,001,,0211,77000000000235900,
1336,021740,Прасковьина улица,58482409,Прасковьина ул.,Praskov`ina ulicza,001,,0310,77000000000236100,
1337,021750,Верхний Предтеченский переулок,58482410,Верх. Предтеченский пер.,Verxnij Predtechenskij pereulok,002,,0106,77000000000236300,
1338,021760,Малый Предтеченский переулок,58482411,М. Предтеченский пер.,Maly'j Predtechenskij pereulok,002,,0106,77000000000236400,
1339,021770,Преображенская набережная,58482412,Преображенская наб.,Preobrazhenskaya naberezhnaya,005,,0415,77000000000378700,
1340,021780,Преображенская площадь,58482413,Преображенская пл.,Preobrazhenskaya ploshhad`,004,,0415,77000000000236500,
1341,021790,Преображенская улица,58482414,Преображенская ул.,Preobrazhenskaya ulicza,001,,0415,77000000000236600,
1342,021800,улица Преображенский Вал,58482415,ул. Преображенский Вал,ulicza Preobrazhenskij Val,001,,0415,77000000000236700,
1343,021805,Пресненская набережная,58482416,Пресненская наб.,Presnenskaya naberezhnaya,005,,0106,77000000000738800,
1344,021810,улица Пресненский Вал,58482417,ул. Пресненский Вал,ulicza Presnenskij Val,001,,0106,77000000000236800,
1345,021820,Пресненский переулок,58482418,Пресненский пер.,Presnenskij pereulok,002,,0106,77000000000236900,
1346,021830,улица Пржевальского,58482419,ул. Пржевальского,ulicza Przheval`skogo,001,,0820,77000000000237200,
1347,021831,Привольная улица,58482420,Привольная ул.,Privol`naya ulicza,001,,0504,77000000000237400,
1348,021832,Привольный проезд,58482421,Привольный пр.,Privol`ny'j proezd,003,,0504,77000000000237500,
1349,021840,Прибрежный проезд,58482422,Прибрежный пр.,Pribrezhny'j proezd,003,,0211,77000000000237300,
1350,021848,Приозёрная улица,58482423,Приозёрная ул.,Priozyornaya ulicza,001,,0212,77000000000237600,
1351,021850,улица Приорова,58482424,ул. Приорова,ulicza Priorova,001,,0210,77000000000037700,
1352,021860,Причальный проезд,58482426,Причальный пр.,Prichal`ny'j proezd,003,,0106;0906,77000000000237800,
1353,021861,Приречная улица,58482427,Приречная ул.,Prirechnaya ulicza,001,,0811,77000000000237700,
1354,021870,улица Пришвина,58482428,ул. Пришвина,ulicza Prishvina,001,,0304,77000000000237900,
1355,021880,Приютский переулок,58482429,Приютский пер.,Priyutskij pereulok,002,,0108,77000000000058400,
1356,021890,1-я Прогонная улица,58482430,1-я Прогонная ул.,Pervaya Progonnaya ulicza,001,,0403,77000000000238000,
1357,021900,2-я Прогонная улица,58482431,2-я Прогонная ул.,Vtoraya Progonnaya ulicza,001,,0403,77000000000238100,
1358,021905,Продольная аллея,58482432,Продольная аллея,Prodol`naya alleya,009,,0215,77000000000378800,
1359,021910,Продольный проезд,58482433,Продольный пр.,Prodol`ny'j proezd,003,,0310,77000000000378900,
1360,021912,проектируемый проезд № 1438,58482434,пр.пр. № 1438,proektiruemy'j proezd № Odna Ty'syacha Chety'resta Tridczat` Vosem`,032,,0820,77000000000748500,
1361,021916,проектируемый проезд № 3683,58482436,пр.пр. № 3683,proektiruemy'j proezd № Tri Ty'syachi Shest`sot Vosem`desyat Tri,032,,0515,77000000000419500,
1362,021918,проектируемый проезд № 3712,58482437,пр.пр. № 3712,proektiruemy'j proezd № Tri Ty'syachi Sem`sot Dvenadczat`,032,,0511,77000000000343000,
1363,021921,проектируемый проезд № 5092,58482439,пр.пр. № 5092,proektiruemy'j proezd № Pyat` Ty'syach Devyanosto Dva,032,,0307,77000000000449300,
1364,021927,Производственная улица,58482440,Производственная ул.,Proizvodstvennaya ulicza,001,,0816,77000000000238300,
1365,021929,улица Логвиненко,58482441,ул. Логвиненко,ulicza Logvinenko,001,,1005,77000002000457200,
1366,021930,Прокатная улица,58482442,Прокатная ул.,Prokatnaya ulicza,001,,0407,77000000000043700,
1367,021931,проектируемый проезд № 1087,58482443,пр.пр. № 1087,proektiruemy'j proezd № Odna Ty'syacha Vosem`desyat Sem`,032,,0217,77000000000431300,
1368,021932,проектируемый проезд № 210,58482445,пр.пр. № 210,proektiruemy'j proezd № Dvesti Desyat`,032,,0208,77000000000431200,
1369,021933,проектируемый проезд № 2236,58482446,пр.пр. № 2236,proektiruemy'j proezd № Dve Ty'syachi Dvesti Tridczat` Shest`,032,,0206,77000000000431100,
1370,021936,проектируемый проезд № 5265,58482448,пр.пр. № 5265,proektiruemy'j proezd № Pyat` Ty'syach Dvesti Shest`desyat Pyat`,032,,0206;0208,77000000000430900,
1371,021939,проектируемый проезд № 727,58482449,пр.пр. № 727,proektiruemy'j proezd № Sem`sot Dvadczat` Sem`,032,,0212,77000000000430200,
1372,021940,Прокудинский переулок,58482450,Прокудинский пер.,Prokudinskij pereulok,002,,0106,77000000000238400,
1373,021942,проектируемый проезд № 951,58482451,пр.пр. № 951,proektiruemy'j proezd № Devyat`sot Pyat`desyat Odin,032,,0415,77000000000430400,
1374,021944,проектируемый проезд № 4025,58482452,пр.пр. № 4025,proektiruemy'j proezd № Chety're Ty'syachi Dvadczat` Pyat`,032,,0908,77000000000449200,
1375,021954,Новокрюковская улица,58482454,Новокрюковская ул.,Novokryukovskaya ulicza,001,,1005,77000002000455600,
1376,021955,улица Андреевка,58482455,ул. Андреевка,ulicza Andreevka,001,,1005,77000002000432800,
1377,021957,улица Полины Осипенко,58482456,ул. Полины Осипенко,ulicza Poliny' Osipenko,001,,0217,77000000000450700,
1378,021960,Пролетарский проспект,58482457,Пролетарский просп.,Proletarskij prospekt,010,,0612;0618,77000000000238600,
1379,021970,аллея Пролетарского Входа,58482458,аллея Пролетарского Входа,alleya Proletarskogo Vxoda,009,,0408,77000000000379000,
1380,021980,площадь Проломная Застава,58482459,пл. Проломная Застава,ploshhad` Prolomnaya Zastava,004,,0507,77000000000030200,
1381,022010,проезд Завода Серп и Молот,58482460,пр. Завода Серп и Молот,proezd Zavoda Serp i Molot,003,,0507,77000000000262300,
1382,022030,Промышленная улица,58482461,Промышленная ул.,Promy'shlennaya ulicza,001,,0618,77000000000051800,
1383,022035,Промышленный проезд,58482462,Промышленный пр.,Promy'shlenny'j proezd,003,,0818,77000000000238800,
1384,022040,Пронская улица,58482463,Пронская ул.,Pronskaya ulicza,001,,0504,77000000000343400,
1385,022060,Просвирин переулок,58482464,Просвирин пер.,Prosvirin pereulok,002,,0104,77000000000067700,
1386,022070,улица Просвещения,58482465,ул. Просвещения,ulicza Prosveshheniya,001,,0313,77000000000379200,
1387,022160,Просторная улица,58482466,Просторная ул.,Prostornaya ulicza,001,,0403;0415,77000000000238900,
